"C57BL6_1stInf_5dpi_rep1","C57BL6_1stInf_5dpi_rep2","C57BL6_2ndInf_5dpi_rep1","NMRI_1stInf_3dpi_rep1","NMRI_1stInf_3dpi_rep2","NMRI_1stInf_5dpi_rep1","NMRI_1stInf_5dpi_rep2","NMRI_1stInf_5dpi_rep3","NMRI_1stInf_7dpi_rep1","NMRI_1stInf_7dpi_rep2","NMRI_2ndInf_3dpi_rep2","NMRI_2ndInf_5dpi_rep1","NMRI_2ndInf_7dpi_rep1","NMRI_2ndInf_7dpi_rep2","NMRI_oocysts_rep1","NMRI_oocysts_rep2","NMRI_sporozoites_rep1","NMRI_sporozoites_rep2","Rag_1stInf_5dpi_rep1","Rag_1stInf_5dpi_rep2","Rag_2ndInf_5dpi_rep1"
"EfaB_PLUS_10358.g905",523.351048925913,576.878739674562,496.059066816718,430.697538417006,440.116568377783,477.043664962621,505.748716523224,626.687025282525,557.747318660716,474.367739619677,437.836171650437,520.176983210823,432.623836273646,281.466110346709,926.242674294614,389.134215365076,88.9122143134234,122.126774845192,611.975558102315,612.970640310611,636.852613309726
"EfaB_PLUS_10358.g906",61.5707116383427,48.8128164340014,59.3873530696071,59.488610278592,70.6922985477268,56.4541912500957,37.1521569009951,53.6198974110819,14.5945390550146,18.5031907260647,0,40.9238764042638,20.4770318373929,23.4555091955591,6.99829003918384,50.6276959565886,22.8659887483176,19.2783201983725,119.409864995574,32.8377128737828,69.6557545807513
"EfaB_MINUS_10358.g921",0,0,0,7.13863323343104,0,0.919823890021926,1.19845667422565,1.36018431349874,54.5649213917744,36.6866091065101,0,2.9583525111516,49.2689796329998,0,96.0772996852293,238.252512124349,1.85399908770143,0.461203832496949,0,10.9459042912609,4.97541104148224
"EfaB_PLUS_10358.g907",92.356067457514,57.6878739674562,153.708443238983,64.2476991008793,86.655075639149,83.359040033237,91.0827072411493,64.3224002988747,71.6833281029193,71.3819086062089,54.7295214563046,80.8616353048104,111.817004154491,0,440.512520295913,220.035014834531,88.8922788393621,79.6960222554728,74.6311656222335,142.296755786392,119.409864995574
"EfaB_PLUS_10358.g908",20.5235705461142,17.7501150669096,38.4271108097458,30.9340773448678,38.7667443648824,29.6643204532071,19.1753067876104,9.16334695409678,56.9790556715512,52.6752263874773,82.0942821844569,25.1459963447886,49.3930828562568,0,20.5608676345013,4.62177521094761,12.8384452954809,8.39390975144447,44.7786993733401,10.9459042912609,24.8770552074112
"EfaB_MINUS_1048.g117",20.5235705461142,13.3125863001822,34.9337370997689,26.1749885225805,29.6451574554983,15.1770941853618,11.9845667422565,15.4631479850383,13.8812721087169,14.8258087514423,27.3647607281523,22.6807025854956,19.3601028280805,46.9110183911182,5.8047832107959,12.8446836070919,34.3288863335684,14.8507634064018,0,0,19.9016441659289
"EfaB_MINUS_1048.g118",0,0,10.4801211299307,0,4.56079345469205,3.79427354634044,2.3969133484513,1.82551052601147,98.9795054708506,48.2420188686637,0,2.9583525111516,34.0042831723979,23.4555091955591,9.19542760962527,15.3866599731131,9.94780155659155,0.645685365495729,0,0,0
"EfaB_1048_tRNA1",0,0,0,0,0,0,0,0.0715886480788811,0.0823000322651197,0.13081595957155,0,0,0.248206446513853,0,0,0.365890537533352,1.91380550988535,0.461203832496949,0,0,0
"EfaB_MINUS_1048.g119",56.4398190018141,4.4375287667274,55.8939793596302,78.5249655677414,109.459042912609,60.1334868101834,46.7398102948003,29.5303173325385,105.700674772502,118.548329585062,191.553325097066,65.5768139971938,103.626191419534,117.277545977796,90.4623925607678,28.1157991999313,163.710112991442,103.309658479317,59.7049324977868,0,44.7786993733401
"EfaB_PLUS_1048.g106",0,4.4375287667274,52.4006056496533,59.488610278592,34.2059509101904,23.9154211405701,20.373763461836,11.3110063964632,50.3401864021649,56.410748788576,164.188564368914,27.6112901040816,56.4669665819016,70.3665275866773,30.4344241238925,11.824041581341,37.7976588202356,8.94735435044081,0,21.8918085825218,9.95082208296447
"EfaB_MINUS_1048.g120",61.5707116383427,22.187643833637,55.8939793596302,73.765876745454,63.8511083656887,64.1577163290293,55.1290070143798,44.8144936973796,67.6780598660168,83.4024417801724,0,53.7434039525874,86.127636940307,70.3665275866773,18.4451055296318,80.9966105718568,73.4223509677889,34.5902874372712,29.8524662488934,10.9459042912609,49.7541104148224
"EfaB_PLUS_1048.g107",10.2617852730571,57.6878739674562,17.4668685498844,40.4522549894425,20.5235705461142,52.8898736762607,57.5259203628311,67.7228610826215,100.159139266651,72.8063490548769,0,55.2225802081632,34.0042831723979,23.4555091955591,20.2624909274044,30.5807459791033,14.8519281756728,14.0205965079072,29.8524662488934,21.8918085825218,24.8770552074112
"EfaB_MINUS_1048.g121",5.13089263652856,13.3125863001822,3.49337370997689,16.6568108780057,13.6823803640762,20.1211475942296,20.373763461836,12.3132474695675,46.3897848534391,50.6548465674278,0,16.7639975631924,29.1642574653777,23.4555091955591,1.19350682838794,9.78275752983911,8.89122143134234,11.1611327464262,29.8524662488934,10.9459042912609,4.97541104148224
"EfaB_PLUS_1048.g108",10.2617852730571,8.8750575334548,3.49337370997689,11.8977220557184,22.8039672734603,18.166521827933,9.58765339380519,9.66446749064895,25.6776100667173,29.0702132381221,0,18.2431738187682,19.4842060513375,0,0.0542503103812701,0,10.8847688374729,7.74822438594874,14.9262331244467,0,9.95082208296447
"EfaB_MINUS_1048.g122",179.581242278499,190.813736969278,125.761453559168,99.9408652680345,118.580629821993,149.126448169805,162.990107694688,192.895612248545,52.1782204560859,63.8963286973924,27.3647607281523,163.202446865197,47.407431284146,93.8220367822365,1.84451055296318,14.2504735670885,330.350740669897,795.945574123234,164.188564368914,218.918085825218,129.360687078538
"EfaB_PLUS_1048.g109",230.890168643785,279.564312303826,342.350623577735,154.670386724339,221.198482552564,205.5806394199,221.714484731745,228.510964667788,90.7220689002503,113.359296522057,191.553325097066,206.098558276895,138.002784261702,117.277545977796,424.15605171596,1083.97960353762,159.364179646078,188.263404425255,313.450895613381,317.431224446567,268.672196240041
"EfaB_MINUS_1048.g123",15.3926779095857,22.187643833637,6.98674741995378,9.51817764457472,0,3.104405628824,9.58765339380519,6.72933291941482,256.062833720876,138.955619278224,0,7.395881277879,56.0946569121308,0,0.32550186228762,0.288860950684226,260.756000721879,75.1762246970027,0,76.6213300388264,29.8524662488934
"EfaB_PLUS_1048.g110",0,0,3.49337370997689,7.13863323343104,4.56079345469205,1.60969180753837,1.19845667422565,0.715886480788811,87.5123676419106,66.2510159696803,0,0.9861175037172,125.344255489496,23.4555091955591,618.100911329,337.485877382737,28.2685022189315,9.0395951169402,0,21.8918085825218,0
"EfaB_MINUS_1048.g124",25.6544631826428,8.8750575334548,38.4271108097458,35.6931661671552,34.2059509101904,30.8141003157345,19.1753067876104,17.7181903995231,34.2368134222898,45.6402347838518,27.3647607281523,31.0627013670918,48.7725667399721,23.4555091955591,26.0943992933909,42.4047875604443,50.1775882123065,15.7731710713957,14.9262331244467,0,14.9262331244467
"EfaB_PLUS_1048.g111",92.356067457514,53.2503452007288,97.8144638793529,133.254487024046,145.945390550146,127.855520713048,86.2888805442467,91.9198241332833,123.285448333149,151.106968411759,164.188564368914,95.6533978605684,132.914552108168,93.8220367822365,59.6753414193971,56.8285776979433,74.0204151896281,66.50559264606,89.5573987466802,65.6754257475655,64.6803435392691
"EfaB_MINUS_1048.g125",174.450349641971,164.188564368914,164.188564368914,133.254487024046,145.945390550146,142.917636912157,125.837950793693,116.367347452221,115.466945267963,150.93254713233,136.823803640762,152.848213076166,153.887996838589,117.277545977796,156.620646070727,84.0392792523973,694.711400088381,557.410951955812,149.262331244467,229.863990116479,144.286920202985
"EfaB_MINUS_1048.g126",51.3089263652856,48.8128164340014,41.9204845197227,52.3499770451609,57.0099181836506,59.3286409064142,68.312030430862,93.602157363137,32.0421458952199,34.0702899150791,0,71.493519019497,40.9540636747858,23.4555091955591,44.4038790470695,89.8742704562187,70.1130622736122,59.6797759251052,59.7049324977868,43.7836171650437,59.7049324977868
"EfaB_PLUS_1048.g112",41.0471410922284,97.6256328680028,38.4271108097458,57.1090658674483,25.0843640008063,56.2242352775902,69.5104871050876,80.5730234127807,28.8598779809686,28.4888089733597,0,50.7850514414358,36.7345540840503,70.3665275866773,1043.61322080449,1387.11028518565,74.6982213077125,97.3140086568562,74.6311656222335,109.459042912609,54.7295214563046
"EfaB_MINUS_1048.g127",0,0,3.49337370997689,45.2113438117299,0,1.14977986252741,4.79382669690259,0.966446749064895,506.062898398221,481.257380157112,0,0.4930587518586,496.164686581192,187.644073564473,249.144550425983,592.39603766321,1.31574128804618,0.276722299498169,0,10.9459042912609,0
"EfaB_PLUS_1048.g113",0,0,0,42.8317994005862,2.28039672734603,2.5295156975603,1.19845667422565,2.68457430295804,817.89772065076,607.581991783372,0,1.4791762555758,786.566229002401,304.921619542269,140.725305129015,227.757230916156,8.47257647605493,5.53444598996339,0,0,4.97541104148224
"EfaB_MINUS_1048.g128",30.7853558191713,26.6251726003644,38.4271108097458,21.4158997002931,9.1215869093841,16.3268740478892,10.7861100680308,19.4363179534162,15.2803726572239,17.3549173031589,0,13.3125863001822,17.4985544792266,23.4555091955591,0.189876086334445,0.23108876054738,43.1204303946042,56.6358306306253,14.9262331244467,21.8918085825218,19.9016441659289
"EfaB_PLUS_1048.g114",5.13089263652856,4.4375287667274,20.9602422598613,19.0363552891494,4.56079345469205,7.58854709268089,14.3814800907078,15.6063252811961,396.713588861965,253.230627517282,0,18.7362325706268,144.456151871063,70.3665275866773,6.78128879765876,11.7470119944918,136.777287534618,59.7720166916046,0,32.8377128737828,0
"EfaB_PLUS_1048.g115",174.450349641971,142.000920535277,188.642180338752,145.152209079764,157.347374186876,168.442749860265,145.013257581303,156.600167672552,73.1647286836914,86.7164460893183,164.188564368914,146.438449302004,93.9461400054934,70.3665275866773,270.437797250631,446.81011851836,81.2769277479434,130.243962297138,104.483631871127,142.296755786392,169.163975410396
"EfaB_PLUS_1048.g116",323.246236101299,457.065462972922,223.575917438521,268.888518459236,232.600466189295,321.133515603905,342.758608828535,380.135721298859,53.5773210045929,72.0941288305429,109.459042912609,278.08513604825,80.9153015635161,70.3665275866773,4.39427514088287,2.46494677917206,6.55877096616958,66.8745557120576,298.524662488934,437.836171650437,283.598429364488
"EfaB_MINUS_1048.g129",148.795886459328,137.563391768549,188.642180338752,176.086286424632,225.759276007256,162.578872561375,239.69133484513,128.143680061197,99.0618055031157,116.164572099536,82.0942821844569,188.841501961844,97.6692367032012,93.8220367822365,189.089456833917,105.723107950427,82.6724109322348,42.5229933562187,119.409864995574,218.918085825218,174.139386451878
"EfaB_PLUS_1048.g117",107.7487453671,323.9395999711,66.3741004895609,33.3136217560115,52.4491247289586,160.164334850068,173.776217762719,150.622515557966,8.5043366673957,12.369375732821,54.7295214563046,136.577274264832,12.1621158791788,23.4555091955591,0.623878569384606,0.0577721901368451,152.98482794646,543.667077747403,74.6311656222335,240.80989440774,129.360687078538
"EfaB_MINUS_1048.g130",400.209625649227,568.003682141107,426.191592617181,287.924873748385,415.032204376977,346.543650565761,351.147805548115,373.549565675602,55.4976550907791,74.4633512094499,218.918085825218,347.113361308454,69.7460114703927,93.8220367822365,2.14288726006017,2.13757103506327,129.700194242855,107.644974504788,462.713226857848,481.61978881548,572.172269770457
"EfaB_MINUS_1048.g131",538.743726835498,337.252186271282,457.631956006973,421.179360772431,613.426719656081,448.529124371942,390.696875797561,317.424065581759,256.419467194025,263.957536202149,328.377128737828,378.669121427405,276.253774969919,375.288147128946,256.115715309976,63.4916369603928,326.463323227942,249.880236446847,552.270625604528,328.377128737828,422.90993852599
"EfaB_PLUS_1048.g118",87.2251748209854,57.6878739674562,132.748200979122,83.2840543900288,114.019836367301,92.9022128922145,55.1290070143798,56.2686773900005,149.895792098871,120.74313068454,82.0942821844569,50.7850514414358,112.809829940546,46.9110183911182,188.031575781482,167.982271521233,91.2845357267188,71.3021125040283,89.5573987466802,87.5672343300873,74.6311656222336
"EfaB_MINUS_1048.g132",35.9162484556999,35.5002301338192,45.4138582296996,35.6931661671552,31.9255541828444,38.4026474084154,27.5645035071899,43.4901037079203,165.09386472383,119.129733849825,27.3647607281523,35.9932888856778,91.5881787636118,23.4555091955591,146.50296318462,526.516483510494,58.2514552071353,33.2066759397803,14.9262331244467,21.8918085825218,29.8524662488934
"EfaB_PLUS_1048.g119",20.5235705461142,4.4375287667274,20.9602422598613,40.4522549894425,6.84119018203808,7.01365716141719,14.3814800907078,7.80316264059804,90.4203021152782,60.4951137485322,0,19.2292913224854,43.932541032952,0,90.6793938022929,254.409467965954,2044.50247783127,3098.275105948,29.8524662488934,10.9459042912609,19.9016441659289
"EfaB_PLUS_1048.g120",210.366598097671,84.3130465678206,300.430139058013,356.931661671552,369.424269830056,261.574918724985,204.936091292586,148.868593680033,165.09386472383,227.023830283115,410.471410922285,304.217249896756,265.084484876795,422.199165520064,94.3412897530286,19.1996245221449,23.085278962992,16.6033379698902,179.11479749336,65.6754257475655,199.016441659289
"EfaB_MINUS_1048.g133",220.628383370728,44.375287667274,216.589170018567,330.756673148971,346.620302556596,163.498696451397,135.425604187498,86.2285266110123,285.992612121291,297.112114400227,136.823803640762,151.862095572449,340.042831723979,351.832637933387,416.289756710676,58.7350599724592,133.248708625767,79.1425776564764,298.524662488934,87.5672343300873,179.114797493361
"EfaB_PLUS_1048.g121",25.6544631826428,4.4375287667274,3.49337370997689,28.5545329337241,34.2059509101904,15.8669621028782,13.1830234164821,14.0313750234607,15.9662062594332,16.8025832516346,0,16.2709388113338,14.2718706745466,0,0.16275093114381,0.288860950684226,14.7522508053662,18.1714310003798,14.9262331244467,0,4.97541104148224
"EfaB_PLUS_1054.g122",46.178033728757,57.6878739674562,48.9072319396765,126.115853790615,84.3746789118029,102.560363737445,146.211714255529,148.689622059836,37.4465146806295,59.5212616050551,109.459042912609,126.223040475802,58.9490310470401,23.4555091955591,28.318662019023,362.443463521854,597.147190032351,777.681902356355,44.7786993733401,131.350851495131,109.459042912609
"EfaB_MINUS_1054.g134",0,0,0,4.75908882228736,2.28039672734603,3.79427354634044,7.19074004535389,4.86802806936392,36.2668808848294,63.8091180576781,0,7.8889400297376,19.8565157211083,0,112.840645593042,70.2509832064037,31.5777909131082,17.0645418023871,0,0,0
"EfaB_MINUS_106.g1",0,4.4375287667274,0,4.75908882228736,0,0.229955972505481,0,0.501120536552168,73.2470287159565,44.9570847727559,0,3.4514112630102,18.2431738187682,23.4555091955591,38.9788480089425,4.69880479779674,2.29257951705016,1.93705609648719,0,0,0
"EfaB_PLUS_1068.g123",189.843027551557,102.06316163473,157.20181694896,130.874942612902,198.394515279104,120.611907579125,68.312030430862,60.8861451910884,57.8294893382908,81.2512460005514,109.459042912609,105.021514145882,80.2947854472315,23.4555091955591,4.2586493649297,1.09767161260006,134.644191810059,79.6037814889734,149.262331244467,98.5131386213483,144.286920202985
"EfaB_MINUS_1068.g135",128.272315913214,150.875978068732,108.294585009284,104.699954090322,129.982613458723,145.56213059597,146.211714255529,124.528453333214,231.098490600456,242.649069898605,164.188564368914,134.111980505539,300.702109951533,93.8220367822365,253.620201032437,156.947783205096,191.021712455431,187.986682125756,119.409864995574,131.350851495131,109.459042912609
"EfaB_MINUS_1068.g136",41.0471410922284,0,34.9337370997689,23.7954441114368,15.9627770914222,15.7519841166255,37.1521569009951,19.4363179534162,55.7719885316628,40.0442187355132,27.3647607281523,35.9932888856778,40.581754005015,23.4555091955591,19.1503595645883,20.0662073741975,6.51890001804697,14.2973188074054,0,21.8918085825218,19.9016441659289
