"C57BL6_1stInf_5dpi_rep1","C57BL6_1stInf_5dpi_rep2","C57BL6_2ndInf_5dpi_rep1","NMRI_1stInf_3dpi_rep1","NMRI_1stInf_3dpi_rep2","NMRI_1stInf_5dpi_rep1","NMRI_1stInf_5dpi_rep2","NMRI_1stInf_5dpi_rep3","NMRI_1stInf_7dpi_rep1","NMRI_1stInf_7dpi_rep2","NMRI_2ndInf_3dpi_rep2","NMRI_2ndInf_5dpi_rep1","NMRI_2ndInf_7dpi_rep1","NMRI_2ndInf_7dpi_rep2","NMRI_oocysts_rep1","NMRI_oocysts_rep2","NMRI_sporozoites_rep1","NMRI_sporozoites_rep2","Rag_1stInf_5dpi_rep1","Rag_1stInf_5dpi_rep2","Rag_2ndInf_5dpi_rep1"
"EfaB_MINUS_9917.g908",52,34,37,243,245,4243,258,9716,14342,34425,12,861,2238,13,42749,19154,17274,1722,13,15,51
"EfaB_MINUS_9917.g909",7,10,5,33,4,527,38,1485,19847,37735,0,121,1858,3,1690,1587,37281,2485,3,8,3
"EfaB_MINUS_9917.g910",64,45,105,316,274,5355,372,15780,47810,88105,21,1313,5814,23,47372,192078,43902,13268,26,11,50
"EfaB_PLUS_1001.g100",1,0,4,19,6,180,29,812,21039,21190,0,53,762,1,39,141,708,67,2,2,3
"EfaB_PLUS_1001.g101",10,8,13,17,8,319,48,1882,17105,21760,1,111,749,2,155,400,2538,1824,1,2,5
"EfaB_PLUS_1001.g102",32,11,24,85,98,1464,158,4715,5879,13674,5,366,855,1,11850,12436,21302,3123,0,0,23
"EfaB_PLUS_1001.g103",46,38,40,140,151,3203,333,12003,19495,33941,2,693,2369,11,1980,932,7512,3817,18,10,37
"EfaB_PLUS_1001.g104",70,96,132,252,319,5436,446,11001,21663,47483,14,1125,4028,15,27018,26004,22956,3776,32,33,75
"EfaB_PLUS_1001.g105",9,10,30,28,53,973,97,929,1969,5548,0,220,504,6,1956,3022,10080,731,7,8,23
"EfaB_PLUS_1001.g99",1,1,5,15,7,115,11,273,17488,14907,0,38,465,0,179,603,61,19,2,0,1
"EfaB_PLUS_10183.g898",4,2,5,7,10,163,20,184,1282,2418,1,44,204,0,2146,6779,239,0,0,3,4
"EfaB_PLUS_10212.g899",35,26,79,49,84,1740,108,3901,3670,9171,3,371,627,3,685,522,19338,8634,8,6,7
"EfaB_PLUS_10331.g900",122,107,129,486,520,10309,870,19439,46128,100812,33,2286,5966,17,6271,1300,26886,6775,31,66,136
"EfaB_PLUS_10331.g901",66,45,82,250,305,3954,319,13323,24995,46742,10,882,2841,16,23335,11100,40912,9357,13,10,39
"EfaB_PLUS_10358.g902",94,143,132,242,305,6144,746,36781,2451,6520,8,1663,443,3,2108,11759,25810,10495,40,64,135
"EfaB_PLUS_10358.g903",58,66,56,131,152,3091,248,11168,4836,8895,6,611,526,3,11578,13200,10889,1788,17,15,48
"EfaB_PLUS_10358.g904",2,1,4,0,6,57,9,128,228,397,0,16,45,2,12363,29567,264,30,0,1,3
"EfaB_PLUS_10358.g905",95,125,138,327,369,7235,687,26856,34096,57411,17,1745,3292,12,59637,28573,7737,2271,39,52,121
"EfaB_PLUS_10358.g906",13,13,20,53,65,1019,57,2828,980,2591,0,180,189,1,245,1926,2399,387,8,3,19
"EfaB_PLUS_10358.g907",23,12,46,48,81,1397,128,3367,4867,9808,3,289,971,0,32841,18366,8281,1533,5,15,24
"EfaB_PLUS_10358.g908",4,4,11,19,28,405,30,322,2871,5484,3,80,390,0,1211,327,1042,119,2,1,4
"EfaB_PLUS_1048.g106",0,1,17,37,27,361,22,494,3155,6698,1,84,472,1,1958,1061,2961,161,0,2,2
"EfaB_PLUS_1048.g107",1,13,5,34,21,962,86,3616,7065,9666,0,237,277,2,1479,2576,1278,254,2,2,5
"EfaB_PLUS_1048.g108",3,2,1,6,16,287,14,372,1576,3516,0,55,165,0,4,0,954,123,1,0,2
"EfaB_PLUS_1048.g109",56,77,122,120,229,3980,400,12997,7011,17128,8,863,1354,6,46797,118818,18461,4156,29,38,57
"EfaB_PLUS_1048.g110",0,0,1,9,5,27,2,39,6891,10167,0,3,1214,1,51572,29901,2977,167,0,2,0
"EfaB_PLUS_1048.g111",32,22,56,174,208,3518,212,7986,13564,32189,12,564,1807,6,6924,8382,11344,1984,6,7,24
"EfaB_PLUS_1048.g112",7,19,11,38,20,891,102,3599,1818,3561,0,179,293,3,76735,125718,6995,1785,5,10,11
"EfaB_PLUS_1048.g113",0,0,0,19,2,15,2,62,41540,60134,0,5,5420,8,7743,10880,255,46,0,0,0
"EfaB_PLUS_1048.g114",1,2,7,23,4,159,28,999,35828,44872,0,73,1567,4,604,996,16580,1239,0,3,0
"EfaB_PLUS_1048.g115",36,32,56,108,127,2765,207,7397,4828,11214,6,556,764,3,18950,36763,7820,2378,9,11,34
"EfaB_PLUS_1048.g116",59,98,61,190,170,4817,472,16602,3237,8608,4,940,615,3,284,190,572,1194,18,37,54
"EfaB_PLUS_1048.g117",19,63,16,21,39,2170,205,6158,470,1322,1,414,91,1,43,5,11920,8884,4,19,24
"EfaB_PLUS_1048.g118",26,13,70,78,136,1993,108,3328,9368,16799,6,240,1075,4,18254,18323,11516,1591,4,15,17
"EfaB_PLUS_1048.g119",5,1,7,28,6,107,19,371,4427,6077,0,77,335,0,4815,17474,196896,62088,2,1,4
"EfaB_PLUS_1048.g120",46,19,90,294,331,4498,310,6088,10999,30065,16,1167,2285,18,6700,1212,2166,277,12,6,47
"EfaB_PLUS_1048.g121",6,1,0,22,21,197,20,561,889,1739,0,50,91,0,2,19,1331,331,1,0,1
"EfaB_PLUS_1054.g122",16,14,21,136,102,2401,287,9996,2951,9410,5,569,665,1,550,11854,74449,18895,2,16,29
"EfaB_PLUS_1068.g123",45,30,52,129,186,2207,111,3628,4199,11813,7,480,757,1,374,93,13559,1524,11,11,32
"EfaB_PLUS_1068.g124",1,0,1,16,0,21,5,27,41129,57402,0,3,2527,4,17099,16853,19572,2281,0,1,1
"EfaB_PLUS_1068.g125",43,48,82,186,224,3471,388,7260,16389,34001,8,993,3161,13,99986,53611,28776,4269,8,22,33
"EfaB_PLUS_1068.g126",7,10,11,49,36,1179,152,2174,2133,6085,8,366,443,0,56,32,913,33,4,3,8
"EfaB_PLUS_1068.g127",19,20,31,39,83,1135,66,2485,2486,6749,1,211,410,1,2169,1615,7661,1974,7,6,13
"EfaB_PLUS_1068.g128",3,7,11,13,6,304,47,487,1015,2943,0,83,291,3,1818,2015,7753,531,2,4,10
"EfaB_PLUS_1068.g129",14,3,16,42,42,543,40,982,10081,20236,5,223,1416,3,34398,7092,87,2,2,0,2
"EfaB_PLUS_1068.g130",1,4,7,52,13,860,137,3285,856,2082,0,309,55,1,20,7,22232,9515,3,9,2
"EfaB_PLUS_1068.g131",1,0,0,1,3,15,29,25,15297,22446,0,37,640,3,71,30,1765,21,0,1,0
"EfaB_PLUS_1068.g132",46,11,43,175,173,2774,192,7968,9830,25135,8,651,2048,21,1395,3888,747,415,11,3,22
"EfaB_PLUS_1068.g133",21,10,30,41,50,1008,69,1816,17224,34850,4,215,2175,6,7964,8127,3460,427,9,12,24
"EfaB_PLUS_1068.g134",78,91,179,200,343,5250,509,8378,11519,29268,18,1176,2226,12,1160,408,32411,1919,17,43,77
"EfaB_PLUS_1068.g135",33,25,72,118,152,2039,222,4944,5736,13976,3,528,935,1,11868,6772,19446,3381,11,5,27
"EfaB_PLUS_1068.g136",31,24,45,102,203,2083,158,5384,1889,4323,6,338,270,3,721,2685,109,10,9,2,57
"EfaB_PLUS_1068.g137",43,19,50,119,140,2282,120,4319,20700,40226,6,415,2934,21,52944,25135,11166,875,8,9,16
"EfaB_PLUS_1068.g138",1,0,10,6,5,108,11,135,951,2043,0,30,100,2,68,24,852,414,2,0,1
"EfaB_PLUS_1068.g139",9,3,30,54,41,758,55,1693,8903,17342,5,150,1225,7,8442,6811,1870,581,3,5,9
"EfaB_PLUS_1068.g140",189,279,67,644,725,21039,1409,32167,23070,53949,14,2747,1871,20,14989,5049,36086,911,71,167,124
"EfaB_PLUS_1068.g141",130,94,165,430,468,8288,639,26791,17325,35539,13,1442,2421,24,11295,4174,17066,10176,24,34,169
"EfaB_PLUS_1068.g142",9,15,14,23,25,410,44,1429,7561,11918,0,129,565,2,957,12569,2776,244,3,10,8
"EfaB_PLUS_1068.g143",48,50,93,122,199,2967,323,5624,6382,15796,2,803,1012,7,9320,7512,8805,1272,12,21,53
"EfaB_PLUS_1068.g144",16,15,43,64,75,1300,108,3703,6747,13746,2,321,923,4,14398,24713,6883,2458,10,10,19
"EfaB_PLUS_1068.g145",36,27,47,77,98,1900,164,5485,3035,7304,5,406,606,3,1450,1801,18377,1987,3,12,28
"EfaB_PLUS_1068.g146",3,1,9,26,16,261,13,807,11737,15934,0,56,876,0,3255,20079,4558,855,1,0,2
"EfaB_PLUS_1068.g147",27,10,36,103,157,2137,141,6093,11534,18653,4,358,1215,7,9401,17424,10042,3060,5,6,18
"EfaB_PLUS_1068.g148",32,61,44,75,102,1965,163,6720,7563,15907,3,418,1110,6,14561,10888,8709,1397,17,12,35
"EfaB_PLUS_1068.g149",3,5,8,173,93,2467,736,14780,5249,10941,14,1364,680,4,5947,12691,68,10,6,10,14
"EfaB_PLUS_1068.g150",3,5,2,27,14,275,67,1257,666,1116,2,99,51,1,114,240,2424,1283,0,6,3
"EfaB_PLUS_107.g1",0,0,0,2,0,0,0,13,2109,2147,0,2,73,0,1367,1683,440,122,0,0,0
"EfaB_PLUS_10824.g909",96,144,228,248,406,6881,757,11744,35852,70203,17,1944,4405,17,15194,2413,19881,3307,35,70,114
"EfaB_PLUS_10824.g910",9,10,10,23,28,581,37,509,1184,2774,1,89,161,0,213,109,640,74,3,2,7
"EfaB_PLUS_10843.g911",1,0,22,23,44,579,33,557,3058,7244,2,106,438,3,4033,1828,4646,51,1,0,11
"EfaB_PLUS_10843.g912",9,6,14,86,46,1181,326,6034,8316,17266,6,639,1216,3,78009,42519,8664,5039,4,7,8
"EfaB_PLUS_10843.g913",3,6,8,23,18,269,34,1280,27042,43359,0,58,4950,4,436428,405343,285,14,2,4,2
"EfaB_PLUS_10843.g914",108,153,169,410,577,8128,688,22373,7067,20582,11,1661,1248,9,2645,1818,25111,2838,36,57,148
"EfaB_PLUS_10843.g915",0,0,0,7,3,18,31,479,844,1280,1,64,53,0,1219,2983,2847,1665,0,0,0
"EfaB_PLUS_10843.g916",5,1,5,21,27,549,32,1132,3911,7091,1,189,469,0,24376,6838,64,4,0,0,0
"EfaB_PLUS_10843.g917",91,169,95,274,296,7881,859,42826,17964,40447,8,2075,2347,10,3864,5818,60090,30957,36,87,145
"EfaB_PLUS_10843.g918",14,12,17,42,46,1258,128,1564,2807,6754,2,224,404,0,1757,7119,7485,1071,4,9,9
"EfaB_PLUS_10843.g919",6,10,7,35,19,381,21,1146,16982,23075,0,38,2291,6,159044,246362,907,112,0,0,6
"EfaB_PLUS_10843.g920",26,5,23,39,49,1257,74,2816,6335,13295,5,210,969,3,501,912,6997,1162,3,6,16
"EfaB_PLUS_10843.g921",11,6,22,75,81,1159,103,3360,9295,19863,9,246,1660,7,13284,16349,4532,2350,4,2,7
"EfaB_PLUS_10843.g922",2,10,5,5,15,379,54,1656,1898,4073,2,102,276,3,8762,19036,324,77,1,2,3
"EfaB_PLUS_10843.g923",27,20,38,238,176,3599,307,11663,14572,30199,12,910,2049,12,25128,47591,9812,1208,4,8,24
"EfaB_PLUS_10843.g924",0,0,1,0,0,6,0,10,1625,1751,0,0,65,0,48,217,295,12,0,1,0
"EfaB_PLUS_10843.g925",106,268,72,284,227,11330,1310,31027,1473,5178,5,2340,257,2,75,37,5664,7131,35,175,100
"EfaB_PLUS_10843.g926",2,7,12,17,11,488,31,915,555,1472,2,61,101,0,2,0,367,18,3,0,8
"EfaB_PLUS_10843.g927",63,14,112,275,457,4502,292,7164,7072,17474,14,687,1076,14,7,8,6766,2465,16,6,66
"EfaB_PLUS_10843.g928",1,6,4,12,10,221,12,270,313,835,0,36,67,0,6,10,1252,195,0,3,2
"EfaB_PLUS_10843.g929",27,52,70,104,100,1758,208,4526,1261,3388,3,545,243,2,24,18,8193,909,13,18,34
"EfaB_PLUS_10843.g930",1,0,3,1,2,87,39,248,2798,3588,1,47,124,0,2,0,96,24,0,0,1
"EfaB_PLUS_1092.g151",4,1,5,13,18,138,13,141,686,1637,0,27,174,0,610,2401,2997,64,0,1,2
"EfaB_PLUS_1101.g152",13,24,9,57,27,1282,165,5128,2938,7755,2,310,490,4,14296,55115,16876,1846,9,14,15
"EfaB_PLUS_1101.g153",63,72,101,189,187,3597,362,12649,11580,24479,3,779,1438,0,4330,3863,10390,2403,31,15,66
"EfaB_PLUS_1101.g154",49,37,82,310,267,4189,294,13230,12556,30302,7,830,2169,9,21904,13081,21139,6726,15,10,44
"EfaB_PLUS_1101.g155",53,53,76,372,229,6080,640,14014,66814,155634,9,1312,8527,43,9384,4714,20040,2279,22,10,34
"EfaB_PLUS_1101.g156",6,2,5,35,27,441,48,535,2671,6404,1,88,489,2,7056,547,8867,1531,1,0,4
"EfaB_PLUS_11030.g931",29,18,18,82,47,1557,110,2545,10834,20254,3,298,1166,6,4364,4352,14450,701,2,10,21
"EfaB_PLUS_11030.g932",1,1,7,13,17,323,30,460,3460,7600,3,83,493,2,1271,1507,197,101,0,0,1
"EfaB_PLUS_11030.g933",0,0,4,43,22,342,158,1723,1678,2977,3,299,146,0,40,131,634,64,0,7,3
"EfaB_PLUS_11030.g934",110,93,121,368,364,8452,595,12915,28200,63506,12,1452,3517,19,5377,2244,18300,3529,21,48,113
"EfaB_PLUS_11030.g935",6,9,4,9,7,182,21,434,1676,3652,2,44,307,2,9690,1553,9776,1712,1,1,1
"EfaB_PLUS_11030.g936",15,17,23,70,62,1468,119,4899,3563,8599,2,392,634,3,1066,1516,8763,2792,5,10,27
"EfaB_PLUS_11030.g937",12,9,8,9,29,539,40,1610,1613,3354,0,83,269,4,1840,5269,4022,1226,3,6,12
"EfaB_PLUS_11030.g938",8,34,30,30,55,1368,241,4363,1050,2210,1,402,177,0,2,9,6266,1593,7,21,18
"EfaB_PLUS_11030.g939",16,4,15,94,62,646,106,1937,5121,10580,5,266,572,5,22,20,35692,8917,8,1,11
"EfaB_PLUS_11030.g940",3,0,8,23,11,180,24,351,3918,8624,1,69,498,2,313,61,877,103,1,1,2
"EfaB_PLUS_11030.g941",5,10,2,4,5,246,19,730,135,439,0,63,37,0,16,3,424,1001,2,4,3
"EfaB_PLUS_11124.g942",1,0,0,2,2,21,7,106,838,1205,0,10,62,0,11,85,186,1,0,0,0
"EfaB_PLUS_11124.g943",4,0,7,27,19,412,47,1647,2053,4555,4,151,338,1,415,1768,1964,490,4,2,3
"EfaB_PLUS_11124.g944",1,0,0,2,0,9,0,12,12278,19878,0,2,1716,1,137527,35412,36,75,0,1,0
"EfaB_PLUS_11124.g945",14,12,6,79,39,1116,68,4520,67881,76415,2,210,2380,2,4721,10693,10908,2605,4,11,16
"EfaB_PLUS_11124.g946",0,0,0,2,0,123,13,288,1423,2097,0,20,269,1,45034,48062,18047,3890,0,1,0
"EfaB_PLUS_11124.g947",21,4,26,87,95,1461,198,4294,11634,21366,2,441,1225,1,27584,13962,10177,863,1,1,22
"EfaB_PLUS_11124.g948",27,27,37,169,182,2925,208,6393,10519,20938,4,602,1343,8,30819,20575,19534,4918,11,12,33
"EfaB_PLUS_11124.g949",29,27,44,45,76,1540,161,3378,4891,11476,3,347,939,0,2547,3617,7429,704,17,12,16
"EfaB_PLUS_11124.g950",5,3,16,58,19,661,54,1398,5196,10573,2,144,816,0,22229,8127,754,237,3,1,8
"EfaB_PLUS_11124.g951",1,1,3,9,10,298,39,1384,1419,2767,0,92,183,1,4124,5438,2332,465,3,0,0
"EfaB_PLUS_11124.g952",47,99,109,150,185,3951,492,10068,13418,24219,12,1116,1434,6,9868,4198,87454,15911,20,39,86
"EfaB_PLUS_11124.g953",11,21,32,84,63,1432,242,5800,3958,7035,6,578,465,1,966,938,5253,1689,1,5,28
"EfaB_PLUS_11124.g954",22,43,45,71,95,1929,147,5797,3140,6559,5,388,527,1,4095,4488,5364,1366,5,5,22
"EfaB_PLUS_11124.g955",15,6,32,64,69,1196,145,2991,3371,8097,7,317,705,1,3807,1825,17525,3745,2,6,19
"EfaB_PLUS_11124.g956",12,20,26,42,58,1553,142,4683,2204,5262,2,359,352,2,3532,6672,6188,1576,7,11,14
"EfaB_PLUS_11124.g957",100,142,164,279,356,5340,564,21989,4342,12013,15,1315,890,5,70,84,12509,4469,38,33,156
"EfaB_PLUS_11124.g958",44,65,24,108,73,3553,407,6445,11069,27066,2,795,2175,11,2207,809,13863,1909,6,44,30
"EfaB_PLUS_11124.g959",91,74,145,231,336,4508,396,9918,4762,12799,6,811,932,8,28,13,23166,3113,39,18,74
"EfaB_PLUS_11124.g960",10,15,21,58,75,1213,105,821,1933,5496,2,224,402,4,1032,53,1988,337,3,7,20
"EfaB_PLUS_11124.g961",45,42,73,169,214,3822,255,4727,5767,15775,3,782,1134,6,3760,4582,18634,1866,9,20,63
"EfaB_PLUS_11135.g962",95,57,183,433,487,7158,412,22699,12417,30152,16,1186,1896,18,6939,8487,8739,2277,33,17,95
"EfaB_PLUS_11135.g963",4,5,8,43,36,390,35,709,2965,6328,1,164,385,1,11086,577,1060,273,0,0,11
"EfaB_PLUS_11135.g964",7,1,23,89,40,723,82,1074,4780,12211,6,234,802,0,21223,3739,4993,548,5,1,9
"EfaB_PLUS_11214.g965",38,56,53,127,120,3301,278,12590,2749,7393,3,678,466,2,419,554,12160,4182,21,29,37
"EfaB_PLUS_11233.g966",2,2,2,4,5,95,9,254,210,394,2,23,25,1,40,8,229,14,0,1,0
"EfaB_PLUS_11233.g967",26,20,26,49,52,1130,83,2747,2205,5835,2,212,377,8,440,888,7868,162,5,6,13
"EfaB_PLUS_11233.g968",19,31,30,52,86,1267,88,5133,4733,9223,8,262,735,11,19490,29470,18839,4429,13,6,14
"EfaB_PLUS_11233.g969",23,8,21,63,62,1074,67,1463,4513,9985,0,191,759,7,1010,487,2610,381,5,2,9
"EfaB_PLUS_11280.g970",8,3,16,69,42,941,122,3363,9202,17797,6,313,1087,5,12565,26492,8675,1301,2,5,8
"EfaB_PLUS_11280.g971",15,19,16,70,23,1339,97,4537,3555,7612,0,206,566,1,12424,10683,2865,1692,2,4,18
"EfaB_PLUS_11280.g972",0,0,0,0,0,0,0,0,240,295,0,2,17,0,222,508,6,0,0,0,0
"EfaB_PLUS_11280.g973",7,15,23,49,65,858,87,2939,4299,9484,2,299,715,9,3510,3453,9281,2605,1,6,8
"EfaB_PLUS_11280.g974",8,2,8,26,32,420,25,353,1074,2549,5,72,222,3,2251,5543,1219,110,0,0,6
"EfaB_PLUS_11280.g975",18,23,36,29,36,1121,169,1465,4138,10490,2,329,926,6,7161,1194,20965,1523,7,27,18
"EfaB_PLUS_11280.g976",4,2,2,9,5,176,7,328,767,1252,0,28,87,2,3192,2585,514,49,1,0,0
"EfaB_PLUS_11414.g1000",127,157,220,469,508,10606,813,43740,20238,47938,23,2365,3971,14,5114,5384,69788,20765,31,33,159
"EfaB_PLUS_11414.g1001",119,265,92,223,295,15019,1209,35679,11636,10886,14,2487,409,2,128,43,8131,2370,34,119,132
"EfaB_PLUS_11414.g1002",24,15,42,157,162,2252,142,4478,4502,12628,5,380,881,11,630,374,3009,559,15,1,27
"EfaB_PLUS_11414.g1003",82,60,121,339,433,6390,353,15736,7803,21061,7,941,1417,11,1748,2312,20009,1835,14,17,91
"EfaB_PLUS_11414.g1004",7,7,6,78,25,956,287,2830,19253,40476,2,693,1630,6,46197,23816,12484,1583,4,8,9
"EfaB_PLUS_11414.g1005",7,8,7,20,19,648,152,1509,513,1528,0,220,106,0,343,181,2998,171,3,8,7
"EfaB_PLUS_11414.g1006",0,3,4,0,0,49,35,345,4823,7990,2,75,987,0,100035,27454,208,90,1,3,6
"EfaB_PLUS_11414.g1007",15,13,29,59,52,1559,122,3819,2558,6391,1,198,383,0,2695,1736,10419,790,5,10,14
"EfaB_PLUS_11414.g977",41,61,66,141,202,3629,512,8764,10770,19164,5,1019,1196,7,7478,1087,27221,5563,11,34,56
"EfaB_PLUS_11414.g978",10,13,6,28,24,665,37,1606,3906,7933,2,139,517,1,16416,1646,3191,1502,4,4,7
"EfaB_PLUS_11414.g979",10,5,10,51,42,772,56,2170,67104,88151,5,168,3697,11,7759,15055,1085,183,4,2,8
"EfaB_PLUS_11414.g980",25,15,29,66,71,1477,154,4606,16545,31353,3,386,2744,4,132287,187536,5821,1522,12,5,25
"EfaB_PLUS_11414.g981",50,29,72,186,186,3133,245,9011,11120,21582,8,555,1458,10,30671,58519,60714,11351,12,10,28
"EfaB_PLUS_11414.g982",11,13,21,75,106,1797,131,6072,3735,7930,3,336,559,7,6126,6853,3456,1677,8,4,22
"EfaB_PLUS_11414.g983",39,28,57,223,220,3891,228,10860,27027,56269,10,707,3697,18,7774,14620,7016,1330,5,0,38
"EfaB_PLUS_11414.g984",1,0,4,11,10,159,14,724,1973,4057,0,62,280,2,1079,6260,1566,609,1,0,4
"EfaB_PLUS_11414.g985",15,12,28,35,73,759,42,2753,795,2172,2,174,157,2,1043,1731,293,213,6,3,12
"EfaB_PLUS_11414.g986",2,1,5,7,3,50,6,122,2223,3686,2,14,357,0,32542,28092,10591,876,0,0,1
"EfaB_PLUS_11414.g987",52,55,52,219,277,4720,331,18691,8580,21512,7,979,1447,9,6130,6075,34563,19435,21,14,55
"EfaB_PLUS_11414.g988",32,45,34,158,165,2818,290,7409,9539,24031,8,891,1533,1,45162,42338,48648,2989,17,31,39
"EfaB_PLUS_11414.g989",12,19,17,21,9,575,113,2972,554,1581,1,166,105,3,5082,10093,9358,778,2,4,6
"EfaB_PLUS_11414.g990",71,140,127,283,337,6788,642,26396,26827,54928,14,1700,3898,25,94206,49471,12329,7366,32,47,121
"EfaB_PLUS_11414.g991",16,25,29,82,88,1701,165,6697,7113,12543,4,324,1228,4,47591,33986,8640,3101,4,11,30
"EfaB_PLUS_11414.g992",4,8,22,149,51,2003,580,10517,65625,86722,7,1214,5351,8,279069,193261,10956,2523,7,6,13
"EfaB_PLUS_11414.g993",32,30,27,71,81,1830,138,5451,4291,10495,3,373,647,7,4748,1632,20425,3185,8,14,40
"EfaB_PLUS_11414.g994",2,2,0,1,3,183,28,530,387,968,0,57,56,1,32,282,2551,1360,2,0,1
"EfaB_PLUS_11414.g995",30,37,55,115,126,2386,190,4201,5586,14247,6,460,964,4,5416,2055,10215,1897,5,13,39
"EfaB_PLUS_11414.g996",10,2,5,8,8,241,16,392,498,1405,0,32,79,0,512,4032,1571,91,0,0,3
"EfaB_PLUS_11414.g997",9,10,9,25,31,736,60,3277,992,2724,0,154,186,4,386,2077,2211,749,4,1,12
"EfaB_PLUS_11414.g998",102,119,157,308,362,5590,614,11012,15316,31605,20,1821,2115,13,4119,1471,41289,2186,35,61,106
"EfaB_PLUS_11414.g999",23,45,21,145,76,2482,684,9738,2340,8062,2,1159,443,3,251,42,19410,5379,16,39,25
"EfaB_PLUS_11789.g1008",26,23,52,73,149,1948,214,6653,2326,6430,1,430,427,7,135,70,3476,1628,9,12,33
"EfaB_PLUS_11789.g1009",44,57,32,121,138,2709,198,10816,5752,11538,4,473,872,1,7643,2668,20467,9667,7,16,49
"EfaB_PLUS_11789.g1010",15,12,42,63,65,1350,78,2903,4573,9753,2,242,890,3,20300,8743,10808,2329,1,4,12
"EfaB_PLUS_11789.g1011",9,5,12,89,78,1349,192,4462,9924,21686,13,534,1662,6,56626,31555,54551,4152,2,2,14
"EfaB_PLUS_11789.g1012",8,0,17,71,60,774,109,2111,10537,17456,5,281,1784,1,103842,72682,107771,8305,0,3,3
"EfaB_PLUS_11789.g1013",4,3,1,19,19,700,84,1269,25201,42687,2,282,2144,4,32270,13822,773,169,3,0,3
"EfaB_PLUS_11789.g1014",2,2,0,69,3,89,22,644,95467,60207,0,36,1182,3,684,2372,247,123,0,0,1
"EfaB_PLUS_11789.g1015",0,1,0,69,0,53,22,340,69168,94674,0,50,4699,6,280647,239625,3504,2905,0,0,0
"EfaB_PLUS_118.g2",23,40,21,46,53,2138,198,6623,848,2176,2,413,117,1,37,171,15266,5777,9,28,18
"EfaB_PLUS_11882.g1016",3,7,9,43,19,612,151,1623,972,2375,0,296,225,1,7811,3023,13467,1420,2,0,6
"EfaB_PLUS_11882.g1017",4,1,4,17,10,328,29,845,5622,10716,1,45,764,3,19889,40378,321,133,2,1,0
"EfaB_PLUS_11882.g1018",125,171,141,502,499,11497,917,45815,56593,95703,25,2249,6295,46,23962,23298,29855,12504,48,66,123
"EfaB_PLUS_11882.g1019",184,116,399,800,883,16201,1077,39451,38646,91469,22,2424,7019,42,2026,3048,30833,8458,72,39,179
"EfaB_PLUS_11882.g1020",16,5,31,147,104,1680,113,2246,5021,13589,7,432,898,8,246,324,17329,2215,4,5,15
"EfaB_PLUS_11882.g1021",86,92,105,374,535,8608,653,23211,17986,43073,17,1554,2416,17,3284,1802,21792,8292,28,49,97
"EfaB_PLUS_11882.g1022",8,12,30,32,42,960,68,2445,6793,9526,3,155,524,4,63276,47344,5976,904,2,22,19
"EfaB_PLUS_11882.g1023",24,45,41,142,116,2708,316,10967,5230,14118,2,632,810,3,17631,17364,15492,3466,10,6,48
"EfaB_PLUS_11882.g1024",30,45,57,70,141,1742,150,3072,1050,3080,0,363,220,0,1,2,6693,561,8,16,29
"EfaB_PLUS_11882.g1025",21,24,36,90,84,1605,105,5545,3086,7254,4,364,598,5,2288,5213,1513,1271,10,12,28
"EfaB_PLUS_11882.g1026",43,39,57,159,161,2430,195,9529,6718,14538,6,548,1187,13,15549,27474,14518,2714,11,14,36
"EfaB_PLUS_11882.g1027",3,1,2,2,6,246,35,956,345,653,0,90,42,0,8205,17065,800,144,3,1,4
"EfaB_PLUS_11882.g1028",31,22,46,91,134,2033,143,4645,8175,17463,4,372,1353,9,21533,30598,12364,1628,11,8,30
"EfaB_PLUS_11882.g1029",12,3,14,89,72,1603,318,8110,6129,9461,5,771,315,2,1838,6347,1407,96,1,0,9
"EfaB_PLUS_11882.g1030",18,23,41,128,92,1688,143,5778,4756,11287,3,399,713,8,286,1888,6635,1190,16,10,26
"EfaB_PLUS_11882.g1031",17,8,46,101,73,1833,130,6228,51408,81013,5,443,3620,10,6721,9143,17670,2817,2,0,17
"EfaB_PLUS_11882.g1032",9,7,17,48,43,670,84,957,1914,5838,5,206,414,6,74,23,3340,359,3,3,6
"EfaB_PLUS_11882.g1033",11,2,28,73,46,887,93,3067,1763,4715,0,205,368,1,1174,936,4707,879,2,2,21
"EfaB_PLUS_11882.g1034",13,13,26,30,41,733,107,1859,2537,6313,1,256,596,0,3532,6978,7769,736,4,6,10
"EfaB_PLUS_11970.g1035",3,0,0,0,0,102,17,421,1092,1457,0,29,90,0,1309,1744,178,85,0,0,0
"EfaB_PLUS_12065.g1036",13,15,26,18,44,868,102,2167,8673,18023,2,288,1008,1,5589,9526,2812,804,2,7,12
"EfaB_PLUS_12065.g1037",1,6,2,7,8,350,71,870,217,531,1,137,30,0,133,181,9613,1101,0,2,3
"EfaB_PLUS_12065.g1038",17,6,22,116,136,1895,139,3143,6992,17509,9,424,807,6,3424,334,45644,4667,5,5,20
"EfaB_PLUS_12065.g1039",10,0,23,48,24,635,62,1097,8162,11973,4,130,637,2,2337,794,3950,909,1,2,7
"EfaB_PLUS_12065.g1040",2,0,2,8,0,13,8,73,22994,22058,0,10,586,4,59,155,87,1,0,1,2
"EfaB_PLUS_12065.g1041",96,110,95,316,339,8128,569,23546,19514,46901,18,1450,3130,11,1022,708,15581,2166,31,55,76
