[Gene ID]	[Fold Change]	[Chosen Comp (log2)]	[Chosen Ref (log2)]	
ETH_00023320	-3.3	2.36	4.1	
ETH_00023325	-2.8	4.18	5.66	
ETH_00023330	3.8	2.09	0.17	
ETH_00023335	44.8	6.08	0.6	
ETH_00023340	29.6	5.34	0.45	
ETH_00023345	-4.7	5.57	7.8	
ETH_00023350	-3	3.26	4.84	
ETH_00023355	-122.9	6.45	13.39	
ETH_00023360	-88.5	7.32	13.78	
ETH_00023365	-60.8	0.81	6.73	
ETH_00023370	-57.1	0.88	6.72	
ETH_00023375	5.3	2.52	0.13	
ETH_00023380	-6.3	4.54	7.21	
ETH_00023385	1.7	1.42	0.65	
ETH_00023390	2.8	5.24	3.75	
ETH_00023395	-1.1	2.39	2.47	
ETH_00023400	4	2.37	0.38	
ETH_00023405	2.7	7.82	6.42	
ETH_00023410	2.6	7.19	5.83	
ETH_00023415	-1.2	0.54	0.77	
ETH_00023420	-145.2	1.35	8.53	
ETH_00023425	-75.4	2.06	8.3	
ETH_00023430	1.3	0.4	0.08	
ETH_00023435	-1.5	4.86	5.48	
ETH_00023440	-2.5	5.86	7.21	
ETH_00023445	-7.2	5.45	8.29	
ETH_00023450	1	0	0	
ETH_00023455	1	0	0	
ETH_00023460	1.1	0.54	0.38	
ETH_00023465	-1.1	0.21	0.32	
ETH_00023470	1.1	0.6	0.4	
ETH_00023475	1	0	0	
ETH_00023480	1	0.09	0.05	
ETH_00023485	-1.5	0	0.63	
ETH_00023490	1	0	0	
ETH_00023495	1.2	0.21	0	
ETH_00023500	-1	0	0.02	
ETH_00023505	-1.1	0	0.15	
ETH_00023510	6.2	2.74	0.12	
ETH_00023515	1	0	0	
ETH_00023520	1	0.04	0	
ETH_00023525	-1	0	0.07	
ETH_00023530	1	0	0	
ETH_00023535	1	0	0	
ETH_00023540	1.5	0.59	0.04	
ETH_00023545	1	0.05	0	
ETH_00023550	1.1	0.12	0	
ETH_00023555	1	0	0	
ETH_00023560	-1	0.02	0.09	
ETH_00023565	1.1	0.26	0.14	
ETH_00023570	-1.1	0.1	0.2	
ETH_00023575	1	0	0	
ETH_00023580	1.1	0.12	0	
ETH_00023585	1.1	0.21	0.12	
ETH_00023590	1	0	0	
ETH_00023595	-1.1	0	0.18	
ETH_00023600	1	0	0	
ETH_00023605	1	0	0	
ETH_00023610	1	0	0	
ETH_00023615	-1	0	0.06	
ETH_00023620	1	0	0	
ETH_00023625	1	0	0	
ETH_00023630	-1.1	0	0.09	
ETH_00023635	-1.1	0.02	0.1	
ETH_00023640	-1.4	0	0.51	
ETH_00023645	-1.5	0	0.6	
ETH_00023650	-36.3	1.98	7.16	
ETH_00023655	-6.8	1.71	4.47	
ETH_00023660	-5.8	1.76	4.29	
ETH_00023665	1.3	4.59	4.21	
ETH_00023670	-5.5	5.85	8.32	
ETH_00023675	-56.1	0.59	6.4	
ETH_00023680	1.1	0.15	0	
ETH_00023685	-1.4	5.59	6.07	
ETH_00023690	3.7	4.29	2.39	
ETH_00023695	-35.8	1.1	6.26	
ETH_00023700	-37.8	2.32	7.56	
ETH_00023705	-30.6	7.4	12.33	
ETH_00023710	-1.2	6.61	6.88	
ETH_00023715	-4.6	3.25	5.44	
ETH_00023720	7.2	5.15	2.29	
ETH_00023725	-12.4	1.92	5.55	
ETH_00023730	-24	1.34	5.92	
ETH_00023735	-1.3	1	1.36	
ETH_00023740	-4.2	0.55	2.62	
ETH_00023745	-3.1	0.57	2.2	
ETH_00023750	1.7	4.83	4.1	
ETH_00023755	-1.8	5.7	6.52	
ETH_00023760	-2	7.22	8.25	
ETH_00023765	-1.8	3.2	4.02	
ETH_00023770	-1.9	0.58	1.5	
ETH_00023775	2.1	1.44	0.38	
ETH_00023780	11.8	3.8	0.24	
ETH_00023785	43.3	6.32	0.88	
ETH_00023790	1.2	5.73	5.45	
ETH_00023795	1.6	4.24	3.59	
ETH_00023800	-4.1	3.57	5.63	
ETH_00023805	2.2	6.45	5.29	
ETH_00023810	-2.2	3.51	4.64	
ETH_00023815	-5.1	3.91	6.26	
ETH_00023820	22.5	4.72	0.22	
ETH_00023825	10.8	4.53	1.1	
ETH_00023830	-1.7	3.81	4.6	
ETH_00023835	-25.5	0.81	5.48	
ETH_00023840	-18.8	1.51	5.74	
ETH_00023845	-7.7	1.09	4.03	
ETH_00023850	-26.1	2.25	6.96	
ETH_00023855	1.3	0.88	0.53	
ETH_00023860	-1.1	0.51	0.67	
ETH_00023865	3.1	4.74	3.1	
ETH_00023870	1.7	1.47	0.69	
ETH_00023875	9.8	5.36	2.07	
ETH_00023880	2	1.04	0	
ETH_00023885	-6.2	0	2.64	
ETH_00023890	-1	0.06	0.11	
ETH_00023895	-5.6	3.76	6.25	
ETH_00023900	1.1	4.29	4.09	
ETH_00023905	3.5	3.24	1.44	
ETH_00023910	1.3	1.73	1.35	
ETH_00023915	4.1	5.67	3.64	
ETH_00023920	-3.2	4.1	5.79	
ETH_00023925	11.5	7.43	3.91	
ETH_00023930	-1.7	1.14	1.94	
ETH_00023935	-5.8	3.96	6.49	
ETH_00023940	2.8	1.49	0	
ETH_00023945	-1.2	0	0.31	
ETH_00023950	21.5	4.61	0.18	
ETH_00023955	1.1	2.59	2.5	
ETH_00023960	-1.2	0	0.28	
ETH_00023965	1	0	0	
ETH_00023970	-1.1	0	0.1	
ETH_00023975	-1.1	0	0.14	
ETH_00023980	1.1	0.24	0.13	
ETH_00023985	1	7.35	7.33	
ETH_00023990	-1.4	0.29	0.78	
ETH_00023995	-1.5	0.09	0.66	
ETH_00024000	-1	0	0.06	
ETH_00024005	-1	0	0.04	
ETH_00024010	1.1	0.1	0	
ETH_00024015	7.3	3.31	0.44	
ETH_00024020	11.4	4.67	1.15	
ETH_00024025	21.1	4.58	0.18	
ETH_00024030	2.8	6.03	4.54	
ETH_00024035	502.8	11.81	2.84	
ETH_00024040	2.3	5.62	4.4	
ETH_00024045	-1.2	4.47	4.74	
ETH_00024050	-4.1	3.99	6.02	
ETH_00024055	14.1	5.73	1.9	
ETH_00024060	1.3	2.19	1.84	
ETH_00024065	-1.7	3.67	4.45	
ETH_00024070	5	4.04	1.7	
ETH_00024075	9.1	4.64	1.46	
ETH_00024080	18.2	8.26	4.08	
ETH_00024085	130	10.6	3.58	
ETH_00024090	-4.6	5.08	7.27	
ETH_00024095	-1.4	1.86	2.39	
ETH_00024100	6.3	6.08	3.43	
ETH_00024105	-3.4	0.88	2.64	
ETH_00024110	-2.2	1.03	2.19	
ETH_00024115	-7.6	1.06	3.98	
ETH_00024120	1.2	5.27	5.03	
ETH_00024125	-1.2	4.55	4.85	
ETH_00024130	1.9	6.67	5.71	
ETH_00024135	-1.2	8.21	8.42	
ETH_00024140	1.1	5.43	5.3	
ETH_00024145	2.3	3.8	2.62	
ETH_00024150	-3.4	1.78	3.54	
ETH_00024155	-35.3	4.97	10.11	
ETH_00024160	7.1	4.08	1.25	
ETH_00024165	-2.2	4.36	5.47	
ETH_00024170	-1.2	3.85	4.13	
ETH_00024175	1.1	0.43	0.26	
ETH_00024180	-32.2	1.07	6.08	
ETH_00024185	1.7	5.53	4.75	
ETH_00024190	-1.5	6.27	6.83	
ETH_00024195	8	5.26	2.27	
ETH_00024200	-11.6	2.74	6.27	
ETH_00024205	-1.9	3.59	4.5	
ETH_00024210	-5.6	1.96	4.46	
ETH_00024215	-3.3	2.36	4.08	
ETH_00024220	6	4.06	1.48	
ETH_00024225	1.5	0.81	0.18	
ETH_00024230	3.5	4.09	2.26	
ETH_00024235	13.3	4.11	0.37	
ETH_00024240	5.7	2.69	0.17	
ETH_00024245	1.1	2.07	1.92	
ETH_00024250	-1.3	1.49	1.85	
ETH_00024255	-10.8	1.42	4.86	
ETH_00024260	-1.1	7.66	7.82	
ETH_00024265	2.8	2.31	0.84	
ETH_00024270	3.4	8.58	6.83	
ETH_00024275	1.1	0.37	0.23	
ETH_00024280	3.4	2.62	0.87	
ETH_00024285	-1.5	1.98	2.57	
ETH_00024290	1.2	2.57	2.27	
ETH_00024295	17.7	7.06	2.91	
ETH_00024300	7	7.42	4.62	
ETH_00024305	2.3	1.33	0.13	
ETH_00024310	-4	3.64	5.62	
ETH_00024315	-1.6	1.64	2.29	
ETH_00024320	1.6	6.1	5.38	
ETH_00024325	-2.3	4.16	5.34	
ETH_00024330	1.3	1.17	0.79	
ETH_00024335	-1.5	0.93	1.56	
ETH_00024340	1.7	8.34	7.53	
ETH_00024345	1.5	5.81	5.23	
ETH_00024350	-7.8	2.32	5.28	
ETH_00024355	2.1	5.16	4.09	
ETH_00024360	-14.8	1.16	5.05	
ETH_00024365	2.5	6.03	4.72	
ETH_00024370	2.8	1.54	0.07	
ETH_00024375	1.8	7.01	6.14	
ETH_00024380	14.5	7.33	3.48	
ETH_00024385	6.6	6.74	4.01	
ETH_00024390	2.8	4.77	3.3	
ETH_00024395	1.4	3.77	3.27	
ETH_00024400	1	7.74	7.7	
ETH_00024405	-1.5	7.15	7.7	
ETH_00024410	3.9	6.31	4.35	
ETH_00024415	-12.6	4.37	8.02	
ETH_00024420	-23.9	1.76	6.34	
ETH_00024425	1	1.23	1.2	
ETH_00024430	1	0.93	0.91	
ETH_00024435	2.3	4.59	3.4	
ETH_00024440	-1.3	5.23	5.66	
ETH_00024445	-1.2	1.46	1.78	
ETH_00024450	-3.1	2.98	4.63	
ETH_00024455	2.1	6.22	5.18	
ETH_00024460	-4.5	1.92	4.07	
ETH_00024465	11.3	8.1	4.61	
ETH_00024470	6.5	5.56	2.86	
ETH_00024475	-5.6	3.8	6.29	
ETH_00024480	1.7	0.98	0.19	
ETH_00024485	43.8	5.84	0.39	
ETH_00024490	-4	1.02	3.03	
ETH_00024495	14.8	6.66	2.77	
ETH_00024500	885.7	11.19	1.4	
ETH_00024505	-19.5	1.95	6.24	
ETH_00024510	18.7	4.22	0	
ETH_00024515	-6.2	0.58	3.22	
ETH_00024520	-2.6	1.33	2.7	
ETH_00024525	1.3	3.23	2.79	
ETH_00024530	4.2	3.29	1.23	
ETH_00024535	-1.7	5.75	6.52	
ETH_00024540	26.5	8.73	4	
ETH_00024545	2.2	5.43	4.3	
ETH_00024550	3.6	2.34	0.49	
ETH_00024555	28.5	5.16	0.33	
ETH_00024560	16.8	4.36	0.29	
ETH_00024565	-1	0.2	0.25	
ETH_00024570	-14.4	3.83	7.69	
ETH_00024575	4.4	6.81	4.67	
ETH_00024590	-37.9	2.41	7.66	
ETH_00024595	-37.5	1.73	6.96	
ETH_00024600	224.2	8.58	0.77	
ETH_00024605	8.9	7.13	3.98	
ETH_00024610	-45	4.07	9.57	
ETH_00024615	-1.4	1.59	2.11	
ETH_00024620	-19.8	2.69	7	
ETH_00024625	-10.2	3.4	6.75	
ETH_00024630	1.6	1.23	0.54	
ETH_00024635	1.3	1.4	0.99	
ETH_00024640	-1.7	0.5	1.28	
ETH_00024645	2.1	6.82	5.72	
ETH_00024650	1	6.44	6.43	
ETH_00024655	-1	6.31	6.38	
ETH_00024660	6.5	8.17	5.48	
ETH_00024665	-1.3	6.6	6.93	
ETH_00024670	12.1	5.48	1.89	
ETH_00024675	3.7	2.72	0.85	
ETH_00024680	-3	2.11	3.71	
ETH_00024685	-2.7	5.94	7.39	
ETH_00024690	-11	2.68	6.14	
ETH_00024695	-54	1.52	7.27	
ETH_00024700	2.9	5.49	3.96	
ETH_00024705	-1	5.84	5.88	
ETH_00024710	-1.6	6.79	7.46	
ETH_00024715	-19.9	3.18	7.5	
ETH_00024720	-14.9	3.58	7.48	
ETH_00024725	9.3	5.4	2.18	
ETH_00024730	3.4	8	6.23	
ETH_00024735	1	6.42	6.37	
ETH_00024740	-87.7	4.62	11.08	
ETH_00024745	-25.4	1.82	6.49	
ETH_00024750	4	8.01	6.02	
ETH_00024755	-2	2.18	3.21	
ETH_00024760	1.3	4.33	3.94	
ETH_00024765	1	4.82	4.81	
ETH_00024770	28.7	6.57	1.73	
ETH_00024775	2.5	5.54	4.23	
ETH_00024780	1.3	4.96	4.55	
ETH_00024785	14.2	5.32	1.49	
ETH_00024790	23.3	4.54	0	
ETH_00024795	-2	4.11	5.11	
ETH_00024800	-7.9	5.28	8.25	
ETH_00024805	10.9	4.68	1.24	
ETH_00024810	-1.8	5.5	6.34	
ETH_00024815	9.6	6.38	3.11	
ETH_00024820	1.9	4.34	3.4	
ETH_00024825	2.9	5.59	4.04	
ETH_00024830	70.9	8.07	1.92	
ETH_00024835	-2.6	1.39	2.79	
ETH_00024840	4.5	3.49	1.32	
ETH_00024845	-1.3	4.96	5.3	
ETH_00024850	1.5	3.83	3.26	
ETH_00024855	-3.4	3.19	4.96	
ETH_00024860	-23.8	3.52	8.09	
ETH_00024865	-1.8	2.54	3.42	
ETH_00024870	3	3.36	1.79	
ETH_00024875	-2.5	1.42	2.73	
ETH_00024880	-1.9	0	0.9	
ETH_00024885	1.1	0.48	0.4	
ETH_00024890	77	6.37	0.1	
ETH_00024895	-78.7	1.26	7.56	
ETH_00024900	3.3	4.23	2.51	
ETH_00024905	-5.5	4.78	7.25	
ETH_00024910	-16.2	1.56	5.58	
ETH_00024915	14.5	4.01	0.16	
ETH_00024920	2	1.12	0.14	
ETH_00024925	854.4	10.57	0.83	
ETH_00024930	449.9	10.31	1.5	
ETH_00024935	-2.4	3.5	4.75	
ETH_00024940	1	7.42	7.41	
ETH_00024945	-1.3	6.58	6.95	
ETH_00024950	1.2	4.74	4.48	
ETH_00024955	1.1	5.26	5.07	
ETH_00024960	31.1	5.45	0.49	
ETH_00024965	34.9	7.24	2.12	
ETH_00024970	-8.7	0.75	3.86	
ETH_00024975	-1.4	3	3.46	
ETH_00024980	-1.6	4.75	5.44	
ETH_00024985	-7.1	4.65	7.49	
ETH_00024990	-1.8	0.25	1.12	
ETH_00024995	1.1	0.22	0.12	
ETH_00025000	21.2	4.91	0.51	
ETH_00025005	1.7	1.36	0.63	
ETH_00025010	-1	0.26	0.27	
ETH_00025015	1.2	0.41	0.13	
ETH_00025020	2.3	3.74	2.54	
ETH_00025025	15.9	4.49	0.51	
ETH_00025030	-4	0.43	2.42	
ETH_00025035	-42.3	2.26	7.67	
ETH_00025040	-33.8	3.17	8.25	
ETH_00025045	-39.4	3.08	8.38	
ETH_00025050	-28.3	1.15	5.97	
ETH_00025055	-6.7	0.62	3.36	
ETH_00025060	5.2	5.14	2.77	
ETH_00025065	1.3	0.96	0.58	
ETH_00025070	2.5	5.03	3.71	
ETH_00025075	3.2	5.52	3.83	
ETH_00025080	-3.7	3.35	5.24	
ETH_00025085	8.4	7.27	4.21	
ETH_00025090	-8.2	1.48	4.51	
ETH_00025095	-5.3	1.57	3.96	
ETH_00025100	-1.6	1.78	2.47	
ETH_00025105	4.9	4.96	2.67	
ETH_00025110	-20	2.19	6.51	
ETH_00025115	1.3	4.55	4.13	
ETH_00025120	1.3	0.71	0.35	
ETH_00025125	4.4	5.38	3.22	
ETH_00025130	-13	1.39	5.09	
ETH_00025135	1.1	1.8	1.62	
ETH_00025140	2	2.86	1.83	
ETH_00025145	1	0.51	0.48	
ETH_00025150	-5.8	4.56	7.1	
ETH_00025155	1.1	5.02	4.87	
ETH_00025160	-1.2	0.16	0.42	
ETH_00025165	-3.9	3.5	5.46	
ETH_00025170	-6.6	2.14	4.86	
ETH_00025175	1.9	1.42	0.48	
ETH_00025180	1.3	1	0.63	
ETH_00025185	7.9	5.18	2.2	
ETH_00025190	6.8	4.92	2.15	
ETH_00025195	14.2	4.26	0.43	
ETH_00025200	2.4	2.76	1.51	
ETH_00025205	-33	1.02	6.06	
ETH_00025210	39.3	5.63	0.34	
ETH_00025215	-19.9	0.63	4.94	
ETH_00025220	-3.1	0.58	2.21	
ETH_00025225	-16.4	2.81	6.85	
ETH_00025230	-57.9	0.99	6.85	
ETH_00025235	-40.4	1.65	6.99	
ETH_00025240	-1.8	0.24	1.07	
ETH_00025245	-1	0	0.02	
ETH_00025250	11.5	3.53	0	
ETH_00025255	-1.7	0	0.77	
ETH_00025260	-1.1	0	0.12	
ETH_00025265	1	0	0	
ETH_00025270	-1	0.39	0.4	
ETH_00025275	-1.7	0.9	1.65	
ETH_00025280	3.8	5.51	3.59	
ETH_00025285	1.9	2.35	1.4	
ETH_00025290	2.6	1.66	0.29	
ETH_00025295	9.7	3.48	0.19	
ETH_00025300	16.6	4.05	0	
ETH_00025305	3.7	5.48	3.59	
ETH_00025310	-1.6	1.09	1.73	
ETH_00025315	6.7	6.11	3.36	
ETH_00025320	4.4	4.1	1.95	
ETH_00025325	11.1	4.24	0.78	
ETH_00025330	4.9	5.08	2.78	
ETH_00025335	30.3	5.29	0.36	
ETH_00025340	4	3.1	1.1	
ETH_00025345	2481.1	15.19	3.92	
ETH_00025350	-138.1	1.09	8.2	
ETH_00025355	-80.1	2.14	8.47	
ETH_00025360	-4.2	2.75	4.83	
ETH_00025365	1.8	11.13	10.31	
ETH_00025370	1.9	1.48	0.57	
ETH_00025375	99.3	6.96	0.32	
ETH_00025380	-3.6	2.29	4.15	
ETH_00025385	7.3	5.71	2.85	
ETH_00025390	-29	0.6	5.46	
ETH_00025395	-19.6	1.51	5.8	
ETH_00025400	2.2	5.67	4.51	
ETH_00025405	1.5	1.45	0.87	
ETH_00025410	2.2	2.01	0.86	
ETH_00025415	-6.3	1.04	3.69	
ETH_00025420	-2.5	1.16	2.49	
ETH_00025425	1.9	4.27	3.33	
ETH_00025430	1.4	0.64	0.16	
ETH_00025435	10.2	3.35	0	
ETH_00025440	3	5.05	3.46	
ETH_00025445	3.8	2.04	0.13	
ETH_00025450	38.7	7.55	2.28	
ETH_00025455	-2.6	0.42	1.78	
ETH_00025460	-150.4	1.92	9.15	
ETH_00025465	4.5	4.3	2.13	
ETH_00025470	11.5	5.07	1.55	
ETH_00025475	1.8	1.64	0.78	
ETH_00025480	2.5	3.44	2.14	
ETH_00025485	-8.6	1.03	4.14	
ETH_00025490	8.6	6.73	3.63	
ETH_00025495	-2.3	1.48	2.66	
ETH_00025500	-49.1	1.43	7.05	
ETH_00025505	1.2	0.47	0.17	
ETH_00025510	1.1	0.18	0.07	
ETH_00025515	1	1.57	1.57	
ETH_00025520	-1	1.25	1.25	
ETH_00025525	1.2	0.59	0.34	
ETH_00025530	48.4	6.04	0.44	
ETH_00025535	1.4	4.11	3.67	
ETH_00025540	2.6	4.28	2.91	
ETH_00025545	204.9	9.65	1.97	
ETH_00025550	1.5	0.77	0.14	
ETH_00025555	-64.5	1.48	7.49	
ETH_00025560	12.3	3.85	0.24	
ETH_00025565	4.7	2.41	0.19	
ETH_00025570	5.9	9.19	6.63	
ETH_00025575	2	1.29	0.27	
ETH_00025580	27.2	7.83	3.06	
ETH_00025585	-4.8	1.85	4.12	
ETH_00025590	4.3	5.34	3.23	
ETH_00025595	-15	2.86	6.77	
ETH_00025600	-5.3	1.02	3.44	
ETH_00025605	2.1	2.48	1.43	
ETH_00025610	-6.7	1.51	4.24	
ETH_00025615	-12.4	1.97	5.6	
ETH_00025620	1.3	1.73	1.31	
ETH_00025625	4.4	5.54	3.41	
ETH_00025630	1.3	1.04	0.69	
ETH_00025635	-3.1	2.3	3.93	
ETH_00025640	-1.2	6.22	6.47	
ETH_00025645	-1.5	0.15	0.73	
ETH_00025650	-1.3	0.16	0.55	
ETH_00025655	-1.2	0	0.29	
ETH_00025660	1.1	0.23	0.06	
ETH_00025665	2.1	2.25	1.18	
ETH_00025670	2.3	4.96	3.74	
ETH_00025675	-1.3	6.88	7.24	
ETH_00025680	2.4	1.61	0.32	
ETH_00025685	-2.1	6.15	7.23	
ETH_00025690	3.7	3.35	1.46	
ETH_00025695	-2.4	5.1	6.37	
ETH_00025700	1.7	6.57	5.79	
ETH_00025705	-19.4	1.09	5.37	
ETH_00025710	-1.2	6.08	6.34	
ETH_00025715	-1.3	6.75	7.12	
ETH_00025720	-1.3	7.7	8.11	
ETH_00025725	-21.6	2.02	6.45	
ETH_00025730	-2.5	0.57	1.9	
ETH_00025735	-6.3	8.44	11.1	
ETH_00025740	-2.7	0.97	2.42	
ETH_00025745	-2	1.25	2.28	
ETH_00025750	5.4	5.08	2.64	
ETH_00025755	2.2	6.5	5.34	
ETH_00025760	-1.1	0.21	0.32	
ETH_00025765	3	4.62	3.02	
ETH_00025770	2.7	7.25	5.82	
ETH_00025775	1.5	2.66	2.06	
ETH_00025780	-1	0	0.04	
ETH_00025785	23.2	4.74	0.2	
ETH_00025790	1.4	3.32	2.83	
ETH_00025795	5.1	3.15	0.81	
ETH_00025850	-4.7	0.21	2.44	
ETH_00025855	-1.9	4.89	5.81	
ETH_00025860	3.4	5.06	3.28	
ETH_00025865	1.3	5.35	4.98	
ETH_00025870	1.9	7.38	6.43	
ETH_00025895	-2.5	0.19	1.52	
ETH_00025900	-1.2	0.41	0.63	
ETH_00025905	-1.1	5.2	5.36	
ETH_00025910	-1.1	6.12	6.29	
ETH_00025915	-1.5	6.98	7.53	
ETH_00025920	-13.7	4.68	8.46	
ETH_00025925	-1.5	3.7	4.28	
ETH_00025930	3.4	5.51	3.73	
ETH_00025935	5.7	4.44	1.93	
ETH_00025940	5.2	3.29	0.91	
ETH_00025945	-2.7	5.87	7.29	
ETH_00025950	-6.4	0.3	2.98	
ETH_00025955	-3	0.71	2.3	
ETH_00025960	-1.5	0.63	1.22	
ETH_00025965	-3.3	0.64	2.36	
ETH_00025970	5.5	6.89	4.43	
ETH_00025975	-13.9	2.48	6.27	
ETH_00025980	1.1	2.74	2.58	
ETH_00025985	2.9	3.59	2.06	
ETH_00025990	-4.4	3.11	5.25	
ETH_00025995	11	3.67	0.21	
ETH_00026000	1.7	7.11	6.34	
ETH_00026005	1.4	2.05	1.54	
ETH_00026010	2.7	1.49	0.08	
ETH_00026015	1.3	4.2	3.8	
ETH_00026020	4.1	2.17	0.13	
ETH_00026025	1.1	0.26	0.14	
ETH_00026030	-1.1	0	0.09	
ETH_00026035	1	0	0	
ETH_00026040	-1.1	0.38	0.48	
ETH_00026045	-1	0.38	0.44	
ETH_00026050	5.4	3.7	1.27	
ETH_00026055	1.1	0.26	0.17	
ETH_00026060	1	0	0	
ETH_00026065	1.9	1.17	0.23	
ETH_00026070	-2	5.78	6.74	
ETH_00026075	-3	3.31	4.89	
ETH_00026080	-9.5	3.3	6.55	
ETH_00026085	-1.1	5.59	5.7	
ETH_00026090	20	8.92	4.59	
ETH_00026095	11.9	3.78	0.21	
ETH_00026100	1	0	0	
ETH_00026105	1	0	0	
ETH_00026110	-1.9	0	0.92	
ETH_00026115	-10.5	3.61	6.99	
ETH_00026120	1.9	2.67	1.71	
ETH_00026125	-2.8	4.22	5.69	
ETH_00026130	20.2	4.94	0.6	
ETH_00026135	-4.2	5.64	7.73	
ETH_00026140	-1.1	7.65	7.74	
ETH_00026145	-34.7	2.34	7.46	
ETH_00026150	-1.8	4.44	5.29	
ETH_00026155	-26.3	1.28	6	
ETH_00026160	-27.8	2.32	7.12	
ETH_00026165	1.5	3.52	2.91	
ETH_00026170	7.5	5.61	2.7	
ETH_00026175	1.3	7.06	6.7	
ETH_00026180	2.6	5.67	4.31	
ETH_00026185	1.7	6	5.23	
ETH_00026190	2.5	4.6	3.27	
ETH_00026195	-17.7	3.8	7.94	
ETH_00026200	6.7	5.1	2.36	
ETH_00026205	-4	1.9	3.9	
ETH_00026210	47.2	5.86	0.3	
ETH_00026215	12	6.67	3.09	
ETH_00026220	6.5	4.51	1.81	
ETH_00026225	6.2	3.11	0.49	
ETH_00026230	2.5	4.58	3.23	
ETH_00026235	44.3	6.7	1.23	
ETH_00026240	3.7	2.11	0.22	
ETH_00026245	7.2	4.88	2.04	
ETH_00026250	-1.3	0.53	0.9	
ETH_00026255	16.4	4.57	0.53	
ETH_00026260	3.5	6.22	4.42	
ETH_00026265	1.8	5.71	4.83	
ETH_00026270	4.5	7.61	5.44	
ETH_00026275	-1	0.22	0.23	
ETH_00026280	-1.7	3.85	4.63	
ETH_00026285	-4.3	4.09	6.2	
ETH_00026290	-1.2	0.22	0.54	
ETH_00026295	-1.7	0.7	1.46	
ETH_00026300	1	0	0	
ETH_00026305	1	0	0	
ETH_00026310	-94	1.98	8.54	
ETH_00026315	1.4	1.01	0.48	
ETH_00026320	2.6	1.52	0.13	
ETH_00026325	5.8	5.48	2.96	
ETH_00026330	3.3	4.65	2.94	
ETH_00026335	1	3.71	3.7	
ETH_00026340	40	7.45	2.12	
ETH_00026345	1.2	1.35	1.05	
ETH_00026350	1.4	1.19	0.67	
ETH_00026355	1.8	1.55	0.68	
ETH_00026360	-1.1	4.87	4.96	
ETH_00026365	-1.1	4.74	4.9	
ETH_00026370	2.9	6.49	4.94	
ETH_00026375	1.7	1.51	0.75	
ETH_00026380	8.9	4.93	1.77	
ETH_00026385	-8.5	2.23	5.31	
ETH_00026390	-1.1	0.63	0.81	
ETH_00026395	-1.2	6.73	7.05	
ETH_00026400	-2.6	3.65	5.04	
ETH_00026405	1.4	3.5	3.04	
ETH_00026410	1.8	1.1	0.29	
ETH_00026415	-7.6	2.82	5.74	
ETH_00026420	-1.1	0.58	0.71	
ETH_00026425	-2.1	5.41	6.5	
ETH_00026430	-4.2	3.5	5.56	
ETH_00026435	-1.2	0.33	0.61	
ETH_00026440	-1.5	0.24	0.85	
ETH_00026445	-1.7	2.97	3.75	
ETH_00026450	-1	5.04	5.08	
ETH_00026455	20.4	4.59	0.24	
ETH_00026460	5.8	2.58	0.05	
ETH_00026465	1.6	0.81	0.16	
ETH_00026470	1.1	2.14	2.05	
ETH_00026475	-11.3	3.48	6.98	
ETH_00026480	-1.9	0.33	1.28	
ETH_00026485	-7.6	0.57	3.49	
ETH_00026490	-10.2	1.52	4.87	
ETH_00026495	114	7.67	0.84	
ETH_00026500	10.3	3.66	0.31	
ETH_00026505	1.5	0.75	0.19	
ETH_00026510	1.9	5.02	4.13	
ETH_00026515	2.3	4.26	3.08	
ETH_00026520	40.4	7.83	2.49	
ETH_00026525	1.4	1.76	1.24	
ETH_00026530	2	1.4	0.4	
ETH_00026535	2.4	1.47	0.21	
ETH_00026540	-1.9	8.09	9	
ETH_00026545	1.2	4.2	3.99	
ETH_00026550	-1.3	0.93	1.32	
ETH_00026555	-2.9	6.15	7.67	
ETH_00026560	2.4	6.64	5.38	
ETH_00026565	10.4	7.26	3.88	
ETH_00026570	-1	6	6.03	
ETH_00026575	12.7	6.43	2.77	
ETH_00026580	1	0.55	0.48	
ETH_00026585	-5.5	2.62	5.08	
ETH_00026590	2.5	5.86	4.54	
ETH_00026595	4	5.39	3.41	
ETH_00026600	1.5	5.26	4.68	
ETH_00026605	-5.5	6.39	8.84	
ETH_00026610	-1.8	1.38	2.22	
ETH_00026615	10.6	3.89	0.48	
ETH_00026620	1.4	0.56	0.1	
ETH_00026625	1131.8	11.51	1.36	
ETH_00026630	159.7	8.09	0.77	
ETH_00026635	2.7	3.63	2.19	
ETH_00026640	3.6	4.63	2.79	
ETH_00026645	2	4.13	3.15	
ETH_00026650	-1.4	1.92	2.4	
ETH_00026655	6.3	7.72	5.07	
ETH_00026660	-25.4	3.47	8.14	
ETH_00026665	15.6	5.8	1.83	
ETH_00026670	-1.3	5.61	6.04	
ETH_00026675	-2.1	5.17	6.26	
ETH_00026680	2.8	6.27	4.78	
ETH_00026685	2.3	5.3	4.08	
ETH_00026690	1.1	3.28	3.17	
ETH_00026695	-1.1	4.96	5.11	
ETH_00026700	-3.5	1.98	3.78	
ETH_00026705	-2.4	4.52	5.8	
ETH_00026710	-5.1	4.42	6.76	
ETH_00026715	43.6	6.57	1.13	
ETH_00026720	115.3	8.41	1.56	
ETH_00026725	-3.7	2.57	4.47	
ETH_00026730	1	0.68	0.66	
ETH_00026735	-1.2	2.37	2.61	
ETH_00026740	1.7	2.86	2.11	
